temp,c_number,c_name,gender,height(cm),weight(kg),fit,link,size,c_result
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,158,46,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,S,S16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,164,57,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,M,M16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,168,53,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,S,S16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,남자,175,82,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,L,L16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,164,44,큼,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,M,M16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,158,44,큼,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,S,S16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,남자,180,65,큼,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,L,L16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,165,58,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,M,M16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,남자,173,70,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,L,L16
17,16,스몰 트위치 로고 에어로웜 루즈핏 후드집업 그레이,여자,161,55,적당함,//image.msscdn.net/images/goods_img/20210105/1737051/1737051_9_500.jpg,S,S16
17,17,PENON WIND SHELL - BLACK,남자,187,85,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,173,54,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,181,80,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,161,47,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,181,74,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,161,59,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,170,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,171,65,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,169,57,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,여자,182,80,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,93,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,177,72,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,185,82,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,174,57,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,183,64,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,180,84,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,66,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,165,67,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,177,50,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,171,53,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,174,69,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,158,47,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,남자,180,71,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,168,57,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,여자,157,54,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,180,62,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,172,69,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,68,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,156,42,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,여자,155,45,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,남자,172,63,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,173,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,181,77,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,167,63,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,176,65,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,179,76,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,174,75,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,172,70,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,178,75,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,181,78,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,72,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,174,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,157,47,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,남자,173,57,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,170,60,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,187,78,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,170,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,169,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,173,78,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,170,60,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,170,60,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,177,80,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,171,65,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,173,67,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,178,60,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,170,61,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,176,73,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,158,52,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,남자,175,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,177,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,165,58,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,S,S17
17,17,PENON WIND SHELL - BLACK,여자,162,49,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,여자,165,53,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,164,59,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,170,71,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,168,67,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,170,58,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,188,73,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,180,78,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,65,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,171,57,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,191,96,작음,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,173,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,161,60,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,184,88,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,181,88,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,178,85,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,161,49,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,184,68,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,162,46,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,183,74,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,171,70,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,173,85,큼,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,163,55,작음,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,179,65,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,176,76,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,85,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,165,51,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,182,78,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,181,63,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,172,73,작음,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,177,60,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,175,65,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,182,75,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,173,62,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,175,66,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,164,52,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,M,M17
17,17,PENON WIND SHELL - BLACK,남자,184,84,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,남자,168,66,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
17,17,PENON WIND SHELL - BLACK,여자,163,50,적당함,//image.msscdn.net/images/goods_img/20220126/2329532/2329532_16762491689303_500.jpg,L,L17
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,남자,179,75,적당함,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,M,M18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,남자,180,70,적당함,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,M,M18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,남자,178,82,적당함,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,L,L18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,여자,163,57,적당함,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,S,S18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,남자,178,58,큼,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,L,L18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,남자,185,85,적당함,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,L,L18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,여자,166,55,큼,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,S,S18
16,18,버프워시 버핑레더 인시전 바이커 자켓_Washing Black&Ivory,남자,184,86,적당함,//image.msscdn.net/images/goods_img/20230120/3036129/3036129_16745604936368_500.jpg,L,L18
