,temp,c_number,c_name,gender,height(cm),weight(kg),fit,link,size,c_result
747,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,177cm,70kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
748,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,167cm,65kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
749,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,167cm,65kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
750,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,158cm,47kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
751,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,165cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
752,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,165cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
753,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,165cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
754,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,165cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
755,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,165cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
756,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,165cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
757,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,153cm,44kg,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
758,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,164cm,68kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
759,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,180cm,73kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
760,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,160cm,57kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
761,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,182cm,73kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
762,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,184cm,83kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
763,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174cm,62kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
764,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,176cm,79kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
765,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,180cm,72kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
766,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,170cm,58kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
767,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,176cm,53kg,작음,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
768,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,170cm,85kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
769,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175cm,65kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
770,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,168cm,66kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
771,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
772,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,185cm,72kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
773,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,176cm,73kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
774,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,173cm,62kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
775,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,171cm,60kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
776,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170cm,64kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
777,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,150cm,30kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
778,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175cm,70kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
779,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,165cm,61kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
780,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170cm,66kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
781,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,171cm,69kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
782,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163cm,55kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
783,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,161cm,64kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
784,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,178cm,78kg,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
785,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,185cm,68kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
786,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174cm,68kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
787,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,164cm,52kg,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
788,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,184cm,85kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
789,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,165cm,60kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
790,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,167cm,50kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
791,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163cm,59kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
792,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170cm,74kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
793,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,171cm,78kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
794,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175cm,72kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
795,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175cm,58kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
796,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,178cm,70kg,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
797,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,161cm,58kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
798,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163cm,74kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
799,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,176cm,67kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
800,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,166cm,60kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
801,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174cm,70kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
802,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,178cm,90kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
803,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,174cm,95kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,XL,XL8
804,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,160cm,47kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
805,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,172cm,72kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
806,27,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,163cm,65kg,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
